5.3	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 700A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	700A	
5.4	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 630A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	630A	
5.5	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 500A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	500A	
5.6	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 400A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	400A	
5.7	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 300A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	300A	
5.8	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 250A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	250A	
5.9	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 225A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	225A	
5.10	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 200A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	200A	
5.11	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 175A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	175A	
5.12	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 150A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	150A	
5.13	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 125A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	125A	
5.14	母线插接箱	母线插接箱	1.名称:SQ-D PLUG-IN 100A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体 含支架等辅材 含配套开口式电流互感器\n3.说明:选用的开口式电流互感器须与Breaker、SCADA系统兼容，开口式电流互感器需配开路保护功能；含插接箱内开口式电流互感器接至多回路电表专用6*4平方多芯线\n4.其他:详见技术规范及招标人要求	个	100A	
5.15	母线插接箱2	母线插接箱	1.名称:SQ-D PLUG-IN 1200A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体\n3.其他:详见技术规范及招标人要求	个	1200A	
5.16	母线插接箱2	母线插接箱	1.名称:SQ-D PLUG-IN 1000A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体\n3.其他:详见技术规范及招标人要求	个	1000A	
5.17	母线插接箱2	母线插接箱	1.名称:SQ-D PLUG-IN 800A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体\n3.其他:详见技术规范及招标人要求	个	800A	
5.18	母线插接箱2	母线插接箱	1.名称:SQ-D PLUG-IN 700A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体\n3.其他:详见技术规范及招标人要求	个	700A	
5.19	母线插接箱2	母线插接箱	1.名称:SQ-D PLUG-IN 630A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体\n3.其他:详见技术规范及招标人要求	个	630A	
5.20	母线插接箱2	母线插接箱	1.名称:SQ-D PLUG-IN 500A 母线插接开关箱\n2.规格:3相5线，busway用 含整套箱体\n3.其他:详见技术规范及招标人要求	个	500A	
5.21	多回路电流表插接箱	多回路电流表插接箱	1.名称:多回路电流表插接箱\n2.其他:详见技术规范及招标人要求	个	多回路电流表	
6.1	断路器	断路器	1.名称:断路器 3P 1000A~1200A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P1000~1200A	
6.2	断路器	断路器	1.名称:断路器 3P 700A~800A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P700~800A	
6.3	断路器	断路器	1.名称:断路器 3P 500A~630A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P500~630A	
6.4	断路器	断路器	1.名称:断路器 3P 300A~400A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P300~400A	
6.5	断路器	断路器	1.名称:断路器 3P 225A~250A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P225~250A	
6.6	断路器	断路器	1.名称:断路器 3P 125A~200A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P125~200A	
6.7	断路器	断路器	1.名称:断路器 3P 60A~100A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P60~100A	
6.8	断路器	断路器	1.名称:断路器 3P 20A~50A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	3P20~50A	
6.9	断路器	断路器	1.名称:断路器 2P 60A~100A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	2P60~100A	
6.10	断路器	断路器	1.名称:断路器 2P 20A~50A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	2P20~50A	
6.11	断路器	断路器	1.名称:断路器 1P 60A~100A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	1P60~100A	
6.12	断路器	断路器	1.名称:断路器 1P 20A~50A(I-LINE)\n2.规格:I-Line panel用 SQ-D；含电流互感器及配套的固定件，含接至多回路电表用6*2.5平方多芯线\n3.说明:选用的固定式电流互感器须与Breaker、SCADA系统兼容\n4.其他:详见技术规范及招标人要求	个	1P20~50A	
7.1	图纸	图纸Data & Drawing	1.名称：深化图纸和竣工图绘制\n2.其他:详见技术规范及招标人要求	回路		
8.1	高架地板封堵	高架地板封堵	1.名称:高架地板封堵\n2.规格:高架地板开孔后封堵，使用厚度 0.2mm铝板对三层高架地板的孔洞进行封堵，铝板与高架地板固定方式为使用洁净室专用胶粘接，铝板孔洞使用 PVC 材质护套进行保护，所用材料均应符合洁净室要求且要美观\n3.其他:详见技术规范及招标人要求	个		
8.2	插座	插座	1.名称:插座10A~16A\n2.其他:详见技术规范及招标人要求	个	10~16A	
8.3	插座	插座	1.名称:插座20A~30A\n2.其他:详见技术规范及招标人要求	个	20~30A	
8.4		变压器	1.名称:10KVA 380/208 变压器\n2.含支架等辅材\n3.其他:详见技术规范及招标人要求	台		
8.5		设备接地独立连接	1.名称:设备独立接地连接\n2.包含安装人工材料接地线\n3.其他:详见技术规范及招标人要求	m		
8.6		停机/复电测试	1.名称:停机/复电测试\n2.其他:详见技术规范及招标人要求	回路		
8.7		技术工种人工工资	1.名称:技术工种人工工资\n2.其他:详见技术规范及招标人要求	人		
8.8		钳形万用表	参数说明：交流电流42-2000A，精度45-66Hz 1.5% rdg±5dgt.；直流电压420mV-600V，精度±1.0% rdg±3dgt.；交流电压4.2-600V，精度45-66Hz 1.8% rdg±7dgt.；电阻420Ω-42MΩ，精度±2.0% rdg±4dgt.；可测导体直径46mm以下；	个		
8.9		绝缘测试仪（数字式摇表）	参数说明：电压测量范围0-600V 分辨率0.1V；绝缘电阻测试0.01MΩ-10GΩ，测试电压50/100/250/500/100V 测试电压精度+20%-0%；IP等级 IP40;	个		
8.10		相序表	参数说明：电压量程40-700V；频率范围15-400Hz；工作计时器 连续性；电气安全性满足 EN61010、EN61557-7；过电压类别 CAT Ⅲ 600V、CAT Ⅳ 300V；	个		
8.11		插座漏电相序检测仪	参数说明：插头满足国标五孔插座标准；可检测火零地线接线相序是否正确；具有漏电和实验断电功能；可测量电压及频率；具备数字屏幕显示功能；	个		
8.12		防火封堵	使用要求详见技术规范	个		
8.13		开洞	含墙洞、楼板洞，以及施工完毕后的复原和封堵措施	个		
9.1		电缆拆除	1.名称:16mm2 (含以下）单根电缆解离拆除\n2.说明:含保护套管、附属配件等拆除、，满足业主要求，运送指定位置存储	m		
9.2		电缆拆除	1.名称:25mm2~35mm2单根电缆解离拆除\n2.说明:含保护套管、附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.3		电缆拆除	1.名称:50mm2~70mm2单根电缆解离拆除\n2.说明:含保护套管、附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.4		电缆拆除	1.名称:95mm2~120mm2单根电缆解离拆除\n2.说明:含保护套管、附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.5		电缆拆除	1.名称:150mm2~185mm2单根电缆解离拆除\n2.说明:含保护套管、附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.6		电缆拆除	1.名称:240mm2单根电缆解离拆除\n2.说明:含保护套管、附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.7		电缆头拆除	1.名称:35mm2 (含以下）电缆终端头与设备解离\n2.说明:含附属配件等拆除，满足业主要求	个		
9.8		电缆头拆除	1.名称:35mm2~70mm2电缆终端头与设备解离\n2.说明:含附属配件等拆除，满足业主要求	个		
9.9		电缆头拆除	1.名称:95mm2~120mm2电缆终端头与设备解离\n2.说明:含附属配件等拆除，满足业主要求	个		
9.10		电缆头拆除	1.名称:150mm2~185mm2电缆终端头与设备解离\n2.说明:含附属配件等拆除，满足业主要求	个		
9.11		电缆头拆除	1.名称:240mm2电缆终端头与设备解离\n2.说明:含附属配件等拆除，满足业主要求	个		
9.12		桥架拆除	1.名称:梯形桥架600Wx100H TRAY拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.13		桥架拆除	1.名称:梯形桥架500Wx100H TRAY拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.14		桥架拆除	1.名称:梯形桥架400Wx100H TRAY拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.15		桥架拆除	1.名称:梯形桥架300Wx100H TRAY拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.16		桥架拆除	1.名称:梯形桥架200Wx100H TRAY拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.17		桥架拆除	1.名称:梯形桥架150Wx100H TRAY拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.18		桥架拆除	1.名称:梯形桥架100Wx100H TRAY拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	m		
9.19		断路器拆除	1.名称:20A~50A断路器拆除\n2.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.20		断路器拆除	1.名称:60A~100A断路器拆除\n3.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.21		断路器拆除	1.名称:125A~200A断路器拆除\n4.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.22		断路器拆除	1.名称:225A~250A断路器拆除\n5.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.23		断路器拆除	1.名称:300A~400A断路器拆除\n6.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.24		断路器拆除	1.名称:500A~630A断路器拆除\n7.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.25		断路器拆除	1.名称:700A~800A断路器拆除\n8.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.26		断路器拆除	1.名称:1000A~1200A断路器拆除\n9.说明:含附属配件等拆除，含接线端子拆除，满足业主要求，运送指定位置存储	个		
9.27		配电盘拆除	1.名称:配电盘拆除\n2.说明:含支架、地面、墙面修复等	个		
9.28		插接箱拆除	1.名称:插接箱拆除\n2.说明:含附属配件等拆除，满足业主要求，运送指定位置存储	个		
